CourseCode,Experience,Improvement,Interesting,Practical,FairGradingCourse,GainedNewSkills,ManageableWorkloadCourse,FirstName,LastName,CourseDescription,CreatedAt
IS434,"Work load is very heavy. Quiz focuses on tipping point book and in class ppt. Do study well as the quiz might be hard. Project scope can be huge depending on your topic. Ultimately, this is a SMU-X mod and do take it seriously as there are many learning points while you're doing your project, which makes your journey for this module meaningful.",,True,True,True,True,True,Anonymous,,"In today’s globally connected, online and mobile world, social media platforms are fast becoming the dominant means of communication and it is revolutionizing the way businesses communicate with their customers. Many popular social media platforms such as Facebook and Twitter allow for instant, real-time multi-way communication. Collecting and analysing data from multiple online sources require an Information Technology infrastructure. The data collected from online sources create a gold mine for businesses that want to understand and predict consumer and market behaviour. By leveraging sophisticated computing technologies, big data analytics can produce actionable insights valuable to the core operations of the business. This course will explore emerging methods and applications for understanding online user behaviour on popular social media platforms. Students will be exposed to a variety of real-world business cases, a collection of data analytics tools, best practices and hands-on exercises. Students will learn how to 1) identify analytics problems, 2) use data analytics tools and identify types of analysis to be performed, and 3) close the loop (the process of taking the analysis results and interpreting it contextually).",2020-06-20T21:48:22+08:00
IS434,"The module is quite heavy in general. Bi-weekly quizzes, 2 individual assignments and 1 final SMU-X project. However, the module covers many useful and interesting technical aspects in Social Analytics using Python like Scrapping, Text Analysis, Sentiment Analysis and Network Analysis. Oh and subsidized AWS Certification at the end too. Worth the take!",,True,True,True,True,True,Anonymous,,"In today’s globally connected, online and mobile world, social media platforms are fast becoming the dominant means of communication and it is revolutionizing the way businesses communicate with their customers. Many popular social media platforms such as Facebook and Twitter allow for instant, real-time multi-way communication. Collecting and analysing data from multiple online sources require an Information Technology infrastructure. The data collected from online sources create a gold mine for businesses that want to understand and predict consumer and market behaviour. By leveraging sophisticated computing technologies, big data analytics can produce actionable insights valuable to the core operations of the business. This course will explore emerging methods and applications for understanding online user behaviour on popular social media platforms. Students will be exposed to a variety of real-world business cases, a collection of data analytics tools, best practices and hands-on exercises. Students will learn how to 1) identify analytics problems, 2) use data analytics tools and identify types of analysis to be performed, and 3) close the loop (the process of taking the analysis results and interpreting it contextually).",2019-11-13T12:52:27+08:00
IS434,"Module teaches not only the technical aspect that consists of web scrapping & crawling, social network analysis, visualisation of textual data, sentiment analysis. But also the psychological side on about how humans interact in the pass",,True,True,True,True,True,Anonymous,,"In today’s globally connected, online and mobile world, social media platforms are fast becoming the dominant means of communication and it is revolutionizing the way businesses communicate with their customers. Many popular social media platforms such as Facebook and Twitter allow for instant, real-time multi-way communication. Collecting and analysing data from multiple online sources require an Information Technology infrastructure. The data collected from online sources create a gold mine for businesses that want to understand and predict consumer and market behaviour. By leveraging sophisticated computing technologies, big data analytics can produce actionable insights valuable to the core operations of the business. This course will explore emerging methods and applications for understanding online user behaviour on popular social media platforms. Students will be exposed to a variety of real-world business cases, a collection of data analytics tools, best practices and hands-on exercises. Students will learn how to 1) identify analytics problems, 2) use data analytics tools and identify types of analysis to be performed, and 3) close the loop (the process of taking the analysis results and interpreting it contextually).",2019-11-04T15:49:59+08:00
IS442,"MUST take if you are looking to delve into SWE career. Highly recommended for any CS/IS/technical tech related students as this is the fundamental for programming.   However, things to note: heavy workload (but manageable)",- Start project early (bid with a team that does work) - Make sure your project is in line with the sponsor's requirement,True,True,True,True,True,Anonymous,,"This course focuses on fundamental concepts of developing programs using an object orientated approach. There will be an emphasis on writing clean and efficient code, and the ability to use an appropriate data structure or algorithm to solve problems. The Java programming language will be taught in depth. Students are expected to have a strong foundation in programming.  This is a compulsory course for IS (Software Development Track) for 2017 intake and onwards.  Upon completion of the course, students will be able to:  1. Practice problem solving skills  2. Read UML sequence and class diagrams 3. Apply basic concepts of Object Orientation to a given scenario/context  4. Apply good programming practices and design concepts to develop software 5. Appreciate the role of algorithms and in problem solving",2022-07-05T15:01:30+08:00
IS442,"My experience was amazing, I always look forward to his class as he gives small tidbits of wisdom / extra content which are not part of the syllabus but important to take note of if you wanna be a dev / use it in the project For project-wise, I would recommend using a framework like spring-boot, not because of the intention of trying to score well, but because of the joy of learning. Using it will introduce you to a lot more stuff not covered in the lessons like what is java beans, dependency injection, usage of repository patterns, dao, dto, multi-module, logging etc, which I find useful !   Also, I would recommend liaising with the client for the project and showing them like every 2 weeks on your progress, so that their mental model will be closer to your team project product  To sum up, this mod, makes me want to pursue dev as a career even more!",Maybe can cover and touch some of the important gang of four design patterns? I think the philosophy from it would be beneficial for the students,True,True,True,True,True,Anonymous,,"This course focuses on fundamental concepts of developing programs using an object orientated approach. There will be an emphasis on writing clean and efficient code, and the ability to use an appropriate data structure or algorithm to solve problems. The Java programming language will be taught in depth. Students are expected to have a strong foundation in programming.  This is a compulsory course for IS (Software Development Track) for 2017 intake and onwards.  Upon completion of the course, students will be able to:  1. Practice problem solving skills  2. Read UML sequence and class diagrams 3. Apply basic concepts of Object Orientation to a given scenario/context  4. Apply good programming practices and design concepts to develop software 5. Appreciate the role of algorithms and in problem solving",2021-12-22T01:41:20+08:00
IS442,"Overall, this is an excellent module. Prof Lee manages the module very well. It is a good module to help you start JAVA programming. However, you still have a lot of things to learn after class if you wanna be a JAVA developer. The external project is very interesting, which gives you a chance to apply all u learned. You can also self-learn some frameworks which are not covered in class and apply them in your project, which is a plus but not a must.",N/A,True,True,False,True,True,Anonymous,,"This course focuses on fundamental concepts of developing programs using an object orientated approach. There will be an emphasis on writing clean and efficient code, and the ability to use an appropriate data structure or algorithm to solve problems. The Java programming language will be taught in depth. Students are expected to have a strong foundation in programming.  This is a compulsory course for IS (Software Development Track) for 2017 intake and onwards.  Upon completion of the course, students will be able to:  1. Practice problem solving skills  2. Read UML sequence and class diagrams 3. Apply basic concepts of Object Orientation to a given scenario/context  4. Apply good programming practices and design concepts to develop software 5. Appreciate the role of algorithms and in problem solving",2021-07-24T11:10:33+08:00
IS442,Good module if you want to learn basic Java and get java certification. Manageable Workload. Not very heavy content. Project are good for you to apply the content you learned during the semester......,n/a,False,True,False,True,True,Anonymous,,"This course focuses on fundamental concepts of developing programs using an object orientated approach. There will be an emphasis on writing clean and efficient code, and the ability to use an appropriate data structure or algorithm to solve problems. The Java programming language will be taught in depth. Students are expected to have a strong foundation in programming.  This is a compulsory course for IS (Software Development Track) for 2017 intake and onwards.  Upon completion of the course, students will be able to:  1. Practice problem solving skills  2. Read UML sequence and class diagrams 3. Apply basic concepts of Object Orientation to a given scenario/context  4. Apply good programming practices and design concepts to develop software 5. Appreciate the role of algorithms and in problem solving",2021-06-30T11:36:01+08:00
IS442,"First of all, Prof Yeow Leong is a very good prof and he teaches very well. He will provide enough content for you to do well in the course. But the project workload is quite heavy, so be ready to spend many hours on it.",NIL,True,True,True,True,False,Anonymous,,"This course focuses on fundamental concepts of developing programs using an object orientated approach. There will be an emphasis on writing clean and efficient code, and the ability to use an appropriate data structure or algorithm to solve problems. The Java programming language will be taught in depth. Students are expected to have a strong foundation in programming.  This is a compulsory course for IS (Software Development Track) for 2017 intake and onwards.  Upon completion of the course, students will be able to:  1. Practice problem solving skills  2. Read UML sequence and class diagrams 3. Apply basic concepts of Object Orientation to a given scenario/context  4. Apply good programming practices and design concepts to develop software 5. Appreciate the role of algorithms and in problem solving",2021-06-27T22:16:02+08:00
IS442,"This course is very useful, it teaches you OOP fundamentals which are required for swe, and other career options. I think afterclass is ridiculous to make us write reviews more than 200 characters lolol",manage workload,True,True,True,True,False,Anonymous,,"This course focuses on fundamental concepts of developing programs using an object orientated approach. There will be an emphasis on writing clean and efficient code, and the ability to use an appropriate data structure or algorithm to solve problems. The Java programming language will be taught in depth. Students are expected to have a strong foundation in programming.  This is a compulsory course for IS (Software Development Track) for 2017 intake and onwards.  Upon completion of the course, students will be able to:  1. Practice problem solving skills  2. Read UML sequence and class diagrams 3. Apply basic concepts of Object Orientation to a given scenario/context  4. Apply good programming practices and design concepts to develop software 5. Appreciate the role of algorithms and in problem solving",2021-06-23T13:43:45+08:00
IS442,"Mod was great and I really learned a lot about the paradigm of object-oriented programming. Prof was also very helpful in addressing students' questions. The project was super fun, despite being stresful at first, and it really helps you apply not only what you've learned in class but also makes you explore things outside of the class.",More engagement with the project sponsor as I felt there was not enough information stated on the project guidelines.,True,True,True,True,False,Anonymous,,"This course focuses on fundamental concepts of developing programs using an object orientated approach. There will be an emphasis on writing clean and efficient code, and the ability to use an appropriate data structure or algorithm to solve problems. The Java programming language will be taught in depth. Students are expected to have a strong foundation in programming.  This is a compulsory course for IS (Software Development Track) for 2017 intake and onwards.  Upon completion of the course, students will be able to:  1. Practice problem solving skills  2. Read UML sequence and class diagrams 3. Apply basic concepts of Object Orientation to a given scenario/context  4. Apply good programming practices and design concepts to develop software 5. Appreciate the role of algorithms and in problem solving",2021-06-21T19:24:29+08:00
IS442,"Finals are in the form of an Oracle certification test. Project is with an external client. In overall, these 2 and what is taught in class are very different. You need to be prepared to pick up on new stuff independently and also understand the basics well for the cert test.",,True,True,True,True,True,Anonymous,,"This course focuses on fundamental concepts of developing programs using an object orientated approach. There will be an emphasis on writing clean and efficient code, and the ability to use an appropriate data structure or algorithm to solve problems. The Java programming language will be taught in depth. Students are expected to have a strong foundation in programming.  This is a compulsory course for IS (Software Development Track) for 2017 intake and onwards.  Upon completion of the course, students will be able to:  1. Practice problem solving skills  2. Read UML sequence and class diagrams 3. Apply basic concepts of Object Orientation to a given scenario/context  4. Apply good programming practices and design concepts to develop software 5. Appreciate the role of algorithms and in problem solving",2021-05-02T16:31:33+08:00
IS444,"Especially useful if you are interested to understand how enterprise technology work at big companies (not just banks).   Lecture content is heavy and difficult to study (lots of framework and concepts). IMO.. the practical labs seem to be quite poorly made, old and not so useful..  Nonetheless still a NOT BAD module.. you also get the flexibility to do development or theory-based presentation as your project.",Understand your project value well for the Q&A,True,False,True,False,True,Anonymous,,"This course examines the role of Enterprise Architecture in implementing a bank’s business strategy while minimizing the overall IT cost for the bank.  In today’s market where the speed of doing business is rapidly increasing, and customers are becoming increasingly more sophisticated, banks are challenged to provide faster and better services, anytime, anywhere.  Technology, as a business enabler, has become a key consideration of any bank’s strategy.  An Enterprise Architecture aligns to the overall business strategy of the bank, and allows the bank to be agile, while minimizing IT costs through platform standardization.  The adoption of Enterprise Platforms such as Service-Oriented Architecture, Business Process Management, Business Rules Management Systems, and Complex Event Processing Engines will improve a bank’s competitive advantage with measurable results; increased revenue, speed to market, product & service innovation, improved agility, reduced cost.   Emphasis is placed throughout this course on analysing real-world situations using case studies, in particular large-scale change scenarios such as; core banking system replacements, and bank mergers whereby multiple vendor products need to coexist.  Hands-on lab exercises and project assignments will include the assembly of prototype banking solutions which invoke the API of SMU Teaching Bank (SMU tBank).",2022-07-05T07:14:46Z
IS445,The module should have been renamed to IS452 Blockchain in Financial Applications. Workload is managable. Theory content might have to study beyond course content. Project group of 5 person. Coding requried,Labs are outdated,True,True,True,True,True,Anonymous,,"This course explores corporate banking and smart contracts. It begins by describing corporate customers and the financial services that they need. These considerations are then examined in different corporate business contexts. Specifically, the product areas of corporate lending, cash management & payments, trade finance, and corporate treasury are covered. The later part of the course covers smart contracts, an emerging technology to be used in corporate and institutional banking. Emphasis is placed throughout the course on analysing real-world situations using case studies and gaining hands-on experience with banking systems.",2021-06-27T19:31:32+08:00
IS446,"This mod is super fluff and 0% technical, even the profs are mostly sharing life stories during the whole lesson time haha (the profs are nice). 2 projects required us to make pitch videos as if you were pitching a product to a client. The projects were very manageable as well as long as you have members contributing equally. The only struggle I faced was clearing the superbadges. Good thing, no finals",-,False,False,True,False,True,reyna,yeo,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2022-06-25T11:45:24+08:00
IS446,This course was somewhat really useless. They revolved it around using Trailhead salesforce but do not touch on it in class. In class it was mostly just listening to lectures about sales and lead generation.,Teach more of Salesforce and have hands on labs in class.,False,False,False,True,False,Anonymous,,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2021-07-01T09:58:41+08:00
IS446,"This was a weird mod, as I was in the first batch that this mod was released to the BA course.  It felt very shallow in terms of the technical work (analytics wise - mostly dashboarding), and rather the focus was more of the process of finding, engaging, closing, and re-engaging clients. Decent video editing skills is a must for this mod.",More technical focus on the analytics portion.,False,False,True,False,True,Anonymous,,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2021-06-30T00:34:11+08:00
IS446,"Relatively chill module. Workload is somewhat plenty BUT most of the work is a ""no-brainer"" imo. One drawback is that you only get all your feedback (of class work and assignments) at the end of the semester.",,False,False,False,False,True,Anonymous,,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2021-05-08T01:45:52+08:00
IS446,"If you are thinking of chilling because there is no final, well good luck. Quite lots of things to do.",,False,False,False,False,True,Anonymous,,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2021-03-29T17:28:18+08:00
IS446,"The weekly homework, on top of the additional learning and project made the module workload surprisingly heavy.",,False,False,False,True,False,Anonymous,,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2021-01-18T10:15:28+08:00
IS446,Really weird module. Very high workload on the person editing the video (which ended up having to be left to one person) so I feel its vv unfair.,,True,True,True,True,True,Anonymous,,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2021-01-13T08:26:49Z
IS446,Course seems more like a promotional ad because professors who are ambassadors of TIBCO.,,False,False,False,False,False,Anonymous,,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2020-12-21T21:13:41+08:00
IS446,"Chill IS module to take but definitely an interesting one for sure as it has the Asian Studies element in it. The module covers the entire customer journey as it goes through the different stages from awareness to after-sales, CRM and Analytics. It is a very interactive module all in all and it gives students the exposure to Salesforce Trailhead interface too.",,True,True,True,True,True,Anonymous,,"The better any organisation can manage the relationship with its customers, the more successful it will become. IT systems targeting the problems of dealing with customers are growing in popularity. Customer Relationship Management (CRM) is not just the use of a technology, or a hardcoded business process, it is a management strategy to help organisations understand and learn about customer behaviours, needs, preferences and expectations in order to improve and maintain a strong relationship with them.Managing Customer Relationship with Analytics: Asian Insights presents the concepts and methodologies required to execute a methodical approach to apply analytics and CRM principles into a business. The course will cover the customer-centric business culture, and the customer relationship process to attract, convert, retain and amaze customers with the help of IT tools.",2019-11-13T12:39:22+08:00
IS450,"Took this mod in AY2021/2022 Sem 2. And I can safely say... it was a HORRIBLE experience. Yeah workload was tbh okay as no midterms or quizzes, and projects and assignments (group work) were okay but I had terrible groupmates who didn't put in effort and it killed me (started on presentation slides 2 DAYS before presentation). So if you want to bid for this mod, be sure to bid with friends who you know can put in effort. Lecture-wise it was not bad to understand BUT the labs always gave me a headache, although they were not tested in finals. So tbh I didn't get the point of the labs at all as they were sooooo hard to understand. Overall, I think other BA mods more worth imo.",just take out the labs pls I seriously didn't understand a single thing out of it,False,False,False,False,True,Anonymous,,"Given the dominance of text information over the Internet, mining high-quality information from text becomes increasingly critical. The actionable knowledge extracted from text data facilitates our life in a broad spectrum of areas, including business intelligence, information acquisition, behavior analysis and decision making process. In this course, we will cover important topics in ext mining including: document representation, text categorization and clustering, sentiment analysis, probabilistic topic models and text visualization. Text mining techniques adopt the models from research areas such as Statistics, NLP and Linguistics. We will also focus on basic natural language processing techniques, language parsing and analysis and evaluation techniques.",2022-04-27T13:38:13+08:00
IS450,"Fantastic. It covers basic NLP techniques from preprocessing methods, such as lemmatization and stopword removal, to applications, such as named entity recognition and sentiment analysis. We also get hands on practice every class, and the project really reinforces your learnings. Highly recommended if you intend to venture into NLP related fields.",,True,True,True,True,True,Anonymous,,"Given the dominance of text information over the Internet, mining high-quality information from text becomes increasingly critical. The actionable knowledge extracted from text data facilitates our life in a broad spectrum of areas, including business intelligence, information acquisition, behavior analysis and decision making process. In this course, we will cover important topics in ext mining including: document representation, text categorization and clustering, sentiment analysis, probabilistic topic models and text visualization. Text mining techniques adopt the models from research areas such as Statistics, NLP and Linguistics. We will also focus on basic natural language processing techniques, language parsing and analysis and evaluation techniques.",2019-10-31T19:32:41+08:00
IS453,"Blended learning module, means you have to watch the online lecture before class. But the content for each week is manageable. Just have to focus on the lab portion because that is where it takes up most of your time trying to understand the purpose of the code/ analysis",Lecture/ content wise is easy to understand once you understand the lab .,True,False,True,True,True,Anonymous,,"Financial analytics is to identify insights from vast amount of data that most of the financial institutions have to help them to answer specific business questions and to forecast possible future financial scenarios.  Banks are investing a lot of money on the use of data analytics in their daily business processes from customer acquisition, targeting the customers to cross-sell and up-selling and fraud detection.  With such massive amounts of data collected and huge potential value that are found in these data for marketing, risk management and business process improvement; thus, the demand for analytics professionals to make sense of these data is also increasing.The skills and knowledge that are needed for analytics professional in the banks would require a wide array of skills such as data management, analysis, mathematics & statistics, business and not forgetting intimate knowledge of the financial services domain, especially regulations and compliance.The module aims to bring these skills and knowledge together, to bridge the gap between analytics techniques and their applications in financial institutions. Using current applications of analytics in financial institution, coupled with class discussion, labs and guest speakers from the industry, the students can understand how domain knowledge (such as banking objectives and regulations) interacts with the other areas of the analytics value chain.This module is also designed to take advantage of the diversity in students’ background to give varied points-of-view during each lab projects and discussion. This closely emulates many bank’s analytics environment. To ensure students have the required level of knowledge and skills, pre-requisites are set.After the module, students would be able to identify potential areas with consideration on the current banking landscape shaped by regional and local regulators, being able to state down the challenges in the implementation, allowing them to propose valuable analytics solutions that are actionable by the financial institutions. This will give them an edge in their financial services analytics career.",2022-11-09T18:19:27Z
IS459,"Took the course taught by Prof Kyong. Will learn more on AWS services related to Big Data (Glue, Athena, QuickSight, etc.) and a bit on theories regarding Big Data. To complete the group project, it is expected to study the technologies on our own, Prof provides some basic exercises for us to setup and do basic things. The quizzes are easy as the things tested are just pure memory, but because of this the things tested are not your understanding of Big Data but on how well you memorize the content. Can create cheatsheet though. Overall the course itself is not too technical, depends whether you prefer this kind of mod or otherwise.","Learn the tech stack that Prof explains on your own free time. It will be better if you are familiar in using AWS. For quizzes and exams, memorize everything in the content that Prof gives with more focus on the videos and articles that Prof provides.",True,True,True,True,True,Anonymous,,"Data Architecture is a vast area of expertise covering multiple types of data usage. Data Architecture applies to Operational use cases, Decision making processes as well as Analytical use cases. With the advent of Data Warehouses, Data Marts and Data Lakes, Data Architecture has become an important and imminent process in the Data Analytics and Business Intelligence world. The success of a Data Analytics and Business Intelligence initiative depends heavily on the Data Architecture put in place. At the same time Data Architecture can also be ambiguous, subjective and open to interpretations, depending on circumstances. This course will provide a “Guided path to Data Architecture, in the field of BIG DATA”. That means, this course will address the architectural needs of Data Analytics and Business Intelligence. It will provide a prescriptive, unambiguous and objective methodology to arrive at the Data Architecture for any business/entity that wishes to perform Data Analytics or indulge in Business Intelligence. Students are expected to learn how to methodically, step by step derive Data Architecture. This will be a practical course with heavy emphasis on project work involving hands-on architectural work. The course will involve a lot of group discussions, scenario analysis and mini-workshops.",2023-01-11T13:51:34+08:00
IS460,"The course runs through some fundamental machine learning techniques and models and it's helpful if you want to get a start on knowing what exactly ML is. It is quite lacking in terms of application; the only hands-on experience you'll get are in the 15-20min long lab demos at the end of each class and the project. There is simple math (calculus and matrix multiplication) involved. Overall not a very tough mod, workload is light (2 assignments) and Prof is very fair on grading.","The questions in assignments/exams are just repurposed versions of the examples in the slides, so practice those.",True,False,True,False,True,Anonymous,,"Machine Learning is one of the fundamental subjects in the field of Artificial Intelligence. Machine Learning is concerned with computer programs that automatically improve their performance through experience (e.g., learning to recognize images or speech, classifying text documents, detecting credit card frauds, or driving autonomous vehicles).  This course covers both fundamental theory, practical algorithms and the applications for machine learning from a variety of perspectives. It includes a range of topics, from supervised learning (such as Naïve Bayes Classifier, Linear Regression, Logistic Regression, and Neural Networks) and their applications, to unsupervised learning (such as Principal Component Analysis (PCA) and Singular Value Decomposition (SVD)) and their applications, and from traditional (shallow) learning (such as Support Vector Machine (SVM)) to recent state-of-the-art deep learning methods (such as Recurrent Neural Networks (RNN) and Convolutional Neural Network (CNN)). The course is intended to prepare students for basic understanding of machine learning fundamentals and equip students with the capability to apply machine learning techniques through real world business applications (to solve real world problems).NOTE: This is an algorithm and technical course, and it is highly recommended that students are proficient in programming, probabilities, statistics, linear algebra and calculus. Solid math background will be very useful and helpful for your learning journey. It is highly recommended that students have taken IS424 Data Mining and Business Analytics first if you do not have such math background knowledge. Having taken IS424 first will make this difficult course, Machine Learning & Applications, easier.",2022-11-26T16:15:11+08:00
IS483,"Was a great experience getting to work with a real industry, developing products for them and experiencing the software development lifecycle. Grading can be a little unfair as it is determined by the professors and not the company itself.",Allow companies to grade the projects,False,True,False,False,False,Anonymous,,TBC,2021-08-18T17:08:27+08:00
SMT112,"Prof Kan Siew Ning is one of the most chill prof I've ever experienced learning under. He's down-to-earth, knowledgeable in the topics he teaches and welcomes students to ask questions. He's very generous with class participation and does in fact calls the class up when there is a class part opportunity. The module itself is not technical heavy and is very friendly for most people who is interested in learning about managing sustainable smart cities. Projects were manageable and in fact really fun to explore new horizons in terms of research and innovation.  One thing I do have to precaution others considering his class is that he does expect students to revise terminologies that were taught or told to look up (in the first lesson one of his self-reflection questions is learning how a phone works). It can be very broad sometimes so students have to really be open with learning new things via self-research. It's not that its a bad thing but when the final quiz comes up it encapsulates basically EVERYTHING he has went through (from healthcare to roads to even waste management). Grading itself may differ from time to time but so far he's an understandable prof who does not slack in terms of reasonable standards.","Engage with the prof if you have questions, even if it might tangent off from what he's currently teaching. Curiosity is the only limit. Just don't forget to learn what he actually puts in the slides haha.",True,True,False,True,True,Anonymous,,"This course will equip students with core knowledge of appreciating what it takes to plan, design, build and sustain digital (‘smart’) cities that are innovative, inclusive, safe, resilient and sustainable. By the end of this course, students will be able to appreciate the following 4 areas: Urban Challenges, Urban Sustainability, Design of ‘Smart’ Digital Cities and Commercialisation of selected digital city projects. There will be an introduction to how software can be used to provide solutions for smart city challenges.",2022-11-11T02:31:12+08:00
SMT112,"Note: I took his class fully online under Prof Kan Siew Ning so things might differ from physical lessons/other professors.  Had a good time in this module learning about sustainability, green projects and the importance of moving towards such solutions in the future.   The module is not very technical. More of project management mixed with some technical knowledge (if you have little to none, don't worry. Some Google searches and reading up and you should be alright!). Workload was manageable imo: 2 projects (1 due each half of the term) worth 40% total, a 25% 1500-1800 words term paper (due around week 8) and a 25% multi-select MCQ online quiz in week 13.   With good team members, diligence and effort, you should be able to score decently for the group projects (which are based on the bell curve). Try to really explore the topic given to you, be innovative and try your best to deliver relevant content.   As for term paper, he gives a range of topics to stay within and you can derive your own. Be sure to read the rubrics and start the term paper early as it's due in recess week.   The were 25 questions for the online quiz I did. They were tricky and tested his slides' contents (which can be quite a lot as he covers many topics, albeit not in depth) as well as points mentioned in class (so take notes in class!). I suggest, if you want to score well, try to read up on slides before class, pay attention during class and after class, just do a quick scan through of the slides and your notes again so that you understand and can better retain the information.   Class participation was worth 10%, which was manageable, as he gives opportunities each class (even if the content is dry, he really tries to ask the class questions. He's very willing to let students get their class participation!). He also notes down names of students and will try to pick those who have not spoken in class over those who have spoken a few times already - he's fair in that sense, which is great. And his questions are not the super challenging or technical type, it's more of really getting the class to participate and interact so that we can learn from one another.  Bid for SMT112!",NIL,True,True,True,False,True,Anonymous,,"This course will equip students with core knowledge of appreciating what it takes to plan, design, build and sustain digital (‘smart’) cities that are innovative, inclusive, safe, resilient and sustainable. By the end of this course, students will be able to appreciate the following 4 areas: Urban Challenges, Urban Sustainability, Design of ‘Smart’ Digital Cities and Commercialisation of selected digital city projects. There will be an introduction to how software can be used to provide solutions for smart city challenges.",2022-01-08T19:11:56+08:00
SMT112,"very all rounder course on sustainability and gives you a good idea/ trains you on sustainability , however, course can be dry at time and mcq paper is tricky.. and is a mulit-select MCQ to get the answers right.. start memorising your content early!",nil,True,False,False,False,True,Anonymous,,"This course will equip students with core knowledge of appreciating what it takes to plan, design, build and sustain digital (‘smart’) cities that are innovative, inclusive, safe, resilient and sustainable. By the end of this course, students will be able to appreciate the following 4 areas: Urban Challenges, Urban Sustainability, Design of ‘Smart’ Digital Cities and Commercialisation of selected digital city projects. There will be an introduction to how software can be used to provide solutions for smart city challenges.",2021-06-22T16:04:44+08:00
